x,y,S,I,R,X,N
294,212,1711.41,37.7657,17.6316,24.1957,1791
227,165,589.884,0.0600325,0.0220094,0.0340695,590
12,47,412.94,0.0319017,0.0106465,0.0172855,413
79,58,388.733,0.134124,0.0540289,0.0785362,389
305,169,8160.59,1.27309,0.447384,0.690536,8163
271,168,252.695,0.149813,0.0625716,0.0924095,253
108,311,676.991,0.00444463,0.00158567,0.00247798,677
205,377,1373.98,0.00945773,0.00493503,0.00644202,1374
229,295,189.97,0.01498,0.00585267,0.00867897,190
144,46,1470.5,1.83626,0.654023,1.01261,1474
224,109,423.856,0.0717969,0.0295864,0.0425159,424
267,185,1515.54,0.74494,0.287652,0.427546,1517
288,208,1786.03,2.07882,0.747531,1.14498,1790
297,203,3221.23,9.00993,3.53053,5.23251,3239
295,202,2703.91,5.15291,1.98326,2.95009,2714
255,159,774.7,0.150025,0.0593737,0.0909388,775
199,143,133.954,0.024575,0.00849808,0.0126728,134
162,233,446.969,0.0161581,0.00586589,0.00907982,447
141,49,925.604,1.26348,0.442706,0.689749,928
149,295,688.974,0.0130379,0.00516864,0.00758254,689
209,83,346.587,0.210583,0.0817048,0.121049,347
181,159,356.903,0.0499595,0.0180683,0.0289442,357
247,148,1024.85,0.0779586,0.0303379,0.0449949,1025
167,175,266.934,0.0334802,0.0123474,0.0201485,267
231,142,245.948,0.0270002,0.00993931,0.014766,246
50,24,433.727,0.134788,0.05663,0.0820778,434
234,87,592.92,0.0328195,0.0227179,0.0248012,593
62,306,214.995,0.00233942,0.000876472,0.00131283,215
90,232,863.956,0.0228134,0.00841873,0.0127121,864
228,227,431.837,0.0833304,0.0316896,0.047487,432
181,218,2921.83,0.0889154,0.0300774,0.0481113,2922
58,27,451.717,0.141862,0.0580475,0.083198,452
169,341,436.98,0.0106452,0.00323751,0.00610114,437
128,308,298.989,0.00585217,0.00220329,0.00340538,299
230,90,882.831,0.0860655,0.033986,0.0490493,883
141,113,719.44,1.34075,0.480642,0.738519,722
283,250,4065.83,1.15279,0.398077,0.621566,4068
233,222,2913.73,0.64554,0.251038,0.370287,2915
258,91,885.848,0.0754968,0.0311797,0.0453397,886
116,72,282.13,1.4623,0.563944,0.843834,285
165,222,361.96,0.0231297,0.00651415,0.0103622,362
134,121,1255.41,0.828262,0.300094,0.459534,1257
238,326,283.983,0.00933759,0.00292452,0.00481801,284
209,77,456.532,0.246797,0.0877195,0.133156,457
248,265,244.91,0.0469448,0.0170647,0.0262079,245
237,155,361.935,0.0329657,0.0132306,0.0185825,362
295,203,2185.12,5.00934,1.9637,2.9058,2195
287,155,1857.05,0.502146,0.174497,0.26984,1858
221,106,134.947,0.0267841,0.0103929,0.0153454,135
140,47,697.785,0.646564,0.223329,0.345426,699
122,231,437.973,0.0126597,0.00570777,0.00861113,438
59,296,466.989,0.00595054,0.00214993,0.00327832,467
230,137,520.909,0.0470782,0.0174895,0.0261996,521
202,235,209.959,0.0207501,0.00790949,0.0118754,210
212,232,317.929,0.036426,0.014163,0.0205752,318
201,409,281.997,0.00144825,0.000527585,0.000807887,282
117,154,507.884,0.0597999,0.021542,0.0345528,508
219,286,1055.91,0.0466982,0.0180091,0.0263703,1056
141,47,2414.09,2.09179,0.708731,1.10863,2418
151,100,615.677,6.22992,2.44574,3.64742,628
86,148,294.953,0.0281969,0.00736994,0.0116734,295
227,175,336.935,0.0332163,0.0129124,0.0193139,337
304,162,831.519,0.235451,0.102327,0.143149,832
63,104,1049.89,0.0606612,0.019403,0.0305729,1050
141,285,299.988,0.00606555,0.00234746,0.0033971,300
111,35,291.561,0.230341,0.0814707,0.127015,292
27,77,367.961,0.0206021,0.00709668,0.0111707,368
246,276,617.836,0.0830621,0.0330625,0.0479879,618
180,67,120.665,0.680145,0.262202,0.392554,122
156,274,375.974,0.0129378,0.00525486,0.00750097,376
240,175,633.838,0.0810348,0.033154,0.0479374,634
261,133,1102.82,0.0916343,0.0328737,0.0519431,1103
160,256,313.978,0.0113806,0.00428057,0.0065794,314
170,120,895.517,0.759774,0.287973,0.434893,897
298,172,329.694,0.156194,0.0600269,0.089832,330
34,21,535.676,0.157062,0.0697469,0.097058,536
182,277,252.98,0.0100478,0.00397158,0.00579495,253
160,331,735.983,0.00892578,0.0033991,0.00516978,736
133,252,991.954,0.0230345,0.0090312,0.0134659,992
159,79,1498.63,74.1024,36.1376,49.1264,1658
290,211,3676.45,11.1764,4.11305,6.25615,3698
100,133,904.676,0.168075,0.0613659,0.0944448,905
151,242,331.979,0.0108583,0.00377431,0.00602976,332
247,137,653.894,0.0531355,0.0215934,0.0313395,654
286,204,2243.4,1.35866,0.494796,0.746572,2246
154,188,701.868,0.0660559,0.0261051,0.0397968,702
195,419,519.985,0.0067279,0.00320731,0.00462933,520
120,32,2381.88,1.64242,0.578488,0.895384,2385
83,230,1119.92,0.0410153,0.0156824,0.0236776,1120
145,111,1306.34,2.96154,1.05181,1.64467,1312
293,216,1562.89,27.3249,11.3177,16.467,1618
115,306,285.995,0.00267795,0.000974466,0.00149051,286
235,137,487.915,0.0433995,0.0168308,0.0249339,488
174,251,168.983,0.00870587,0.00352651,0.00503931,169
242,120,1816.75,0.133259,0.0476755,0.0736612,1817
241,150,454.931,0.0346512,0.0138964,0.0208227,455
280,208,2578.28,1.40544,0.522766,0.796323,2581
140,48,1573.05,2.04542,0.751998,1.1521,1577
138,41,5636.23,7.11568,2.65493,4.00322,5650
203,391,995.989,0.0053288,0.0020747,0.00313145,996
67,141,265.954,0.0232671,0.00904041,0.0140474,266
287,207,4081.79,3.75305,1.37618,2.08316,4089
252,296,1174.81,0.097623,0.0384618,0.0567296,1175
78,257,1007.95,0.0252745,0.0110686,0.0153741,1008
275,139,1700.64,0.186606,0.0678434,0.106442,1701
258,196,1822.03,0.509627,0.185151,0.276764,1823
288,214,3586.84,9.9967,3.62026,5.5385,3606
84,16,364.899,0.0543793,0.0187929,0.028252,365
289,209,2503.65,4.89277,1.76266,2.6918,2513
216,143,282.917,0.0393313,0.0184361,0.0248423,283
79,137,524.92,0.04252,0.0145653,0.022992,525
217,245,300.915,0.0444904,0.0161308,0.0244771,301
131,132,1244.82,0.0973839,0.0323144,0.0518058,1245
96,40,289.616,0.195288,0.0761583,0.112524,290
302,159,902.517,0.238282,0.101003,0.143851,903
146,47,5044.03,11.3489,4.22835,6.38892,5066
172,72,477.083,7.33079,3.10911,4.47736,492
249,184,1057.66,0.181428,0.065039,0.0979509,1058
124,260,510.98,0.0106509,0.00368706,0.00575568,511
128,119,293.61,0.209021,0.0720217,0.109233,294
138,216,514.962,0.0200099,0.00675982,0.0107831,515
272,128,729.912,0.0454544,0.0170516,0.0258727,730
143,104,751.576,3.79726,1.45322,2.17383,759
124,75,687.67,6.16004,2.51562,3.65461,700
287,213,2635.12,5.1444,1.87604,2.85676,2645
290,215,6048.97,32.5436,12.1281,18.3632,6112
273,196,570.259,0.376498,0.14903,0.215396,571
235,235,258.848,0.0751983,0.0317614,0.044899,259
208,135,318.867,0.0684276,0.0263082,0.0385222,319
231,105,117.962,0.01858,0.00762659,0.0114032,118
126,214,781.959,0.0214394,0.00710509,0.0124008,782
289,210,2746.88,5.30717,1.88974,2.91973,2757
298,213,3118.17,225.786,153.055,174.987,3672
91,8,805.792,0.107336,0.0404421,0.0598331,806
90,57,121.8,0.100796,0.0400329,0.0593043,122
298,204,1715.55,6.67155,2.78631,3.99664,1729
110,39,280.508,0.253724,0.0947494,0.143225,281
127,177,216.949,0.0260575,0.00964298,0.0150889,217
244,137,2751.54,0.229244,0.0968294,0.137514,2752
205,267,608.904,0.0465183,0.0203524,0.0294524,609
245,244,363.783,0.112252,0.0417812,0.0632338,364
152,229,1299.88,0.0622942,0.0221824,0.0329495,1300
286,212,2635.44,3.94889,1.43385,2.18152,2643
228,181,1251.73,0.139653,0.0508935,0.0802273,1252
140,47,838.339,0.849141,0.321638,0.489924,840
298,201,1435.81,2.65198,1.01397,1.51966,1441
99,236,959.955,0.0230768,0.00886125,0.0130609,960
184,346,389.989,0.00650531,0.00149797,0.0026188,390
245,248,271.848,0.0787361,0.0287294,0.0448975,272
199,183,157.953,0.023113,0.00979916,0.0141901,158
157,412,1287.98,0.00800924,0.00281649,0.00436025,1288
213,95,449.76,0.123786,0.0471582,0.0695067,450
173,254,471.953,0.0236641,0.00979569,0.0139664,472
141,116,731.226,0.922144,0.338563,0.513566,733
101,12,550.836,0.0878962,0.0295662,0.0461556,551
14,82,480.959,0.0218868,0.00746546,0.0115763,481
213,185,418.897,0.0520673,0.0203632,0.0308132,419
198,148,290.898,0.0536421,0.0189307,0.0292246,291
280,153,209.911,0.0451267,0.0177712,0.0263136,210
123,135,1513.47,0.276134,0.10025,0.153321,1514
204,240,170.967,0.0170124,0.00633446,0.00960188,171
209,132,290.881,0.0597297,0.023643,0.0351472,291
288,208,3972.88,5.26731,1.91549,2.9333,3983
114,288,223.996,0.00242071,0.000772274,0.00124348,224
45,45,784.698,0.154407,0.0586611,0.0887429,785
96,295,2984.97,0.017815,0.00658453,0.00998521,2985
201,121,253.817,0.0907479,0.0372381,0.0548722,254
236,416,2365.99,0.00695176,0.00233196,0.00376672,2366
179,404,739.992,0.00393655,0.00156885,0.00228192,740
169,179,295.945,0.0290787,0.00988162,0.0156321,296
263,92,523.943,0.0293301,0.0108096,0.0164116,524
139,236,839.939,0.0305419,0.0117797,0.0183401,840
82,28,372.761,0.118272,0.0492541,0.0716185,373
151,239,163.987,0.00653123,0.00251653,0.00395064,164
258,202,2959.94,1.05493,0.39862,0.605231,2962
195,371,1127.99,0.00402598,0.00132363,0.00212387,1128
239,109,149.97,0.0147367,0.00629251,0.00929651,150
111,121,729.472,0.279309,0.0977363,0.150466,730
111,117,1369.88,0.591143,0.206588,0.324012,1371
290,209,4307.46,11.0739,4.18425,6.27746,4329
65,115,376.95,0.026629,0.0089049,0.0144029,377
239,310,1519.89,0.0670704,0.0173248,0.0267155,1520
298,216,6577.28,413.975,236.6,296.145,7524
290,207,3698.87,7.34283,2.70021,4.08416,3713
136,18,372.486,0.262774,0.0999063,0.150943,373
290,210,5623.99,15.6086,5.71681,8.68522,5654
199,248,2334.73,0.143834,0.0461644,0.0757871,2335
239,75,1148.76,0.117137,0.0508934,0.0713868,1149
163,207,997.921,0.0494656,0.0115288,0.0183067,998
157,202,360.975,0.0128123,0.00474541,0.00719519,361
98,143,649.875,0.0667938,0.0226565,0.0357834,650
160,278,336.961,0.0223196,0.00732902,0.00895507,337
276,149,1506.44,0.27923,0.115933,0.16696,1507
164,344,686.985,0.00831189,0.00238178,0.00419656,687
169,219,505.951,0.0249075,0.00946022,0.0142285,506
225,226,702.773,0.113387,0.046011,0.0677983,703
209,165,455.886,0.0565603,0.0228377,0.0343047,456
160,218,242.96,0.0211846,0.00634177,0.0121883,243
172,271,273.98,0.0101296,0.00392706,0.00580156,274
35,79,559.897,0.0567243,0.0190986,0.0276004,560
137,233,223.985,0.00768084,0.0028541,0.00441667,224
151,184,397.927,0.0360503,0.0148885,0.0215882,398
102,92,155.53,0.235064,0.0947147,0.14051,156
141,308,2160.96,0.0208625,0.0066213,0.0102139,2161
151,61,1391.87,35.4544,18.5012,24.172,1470
205,373,2172.97,0.0126343,0.00536382,0.00779579,2173
94,103,973.151,0.444027,0.158619,0.246498,974
140,147,133.957,0.0221244,0.00832311,0.0125017,134
93,269,1445.97,0.0137707,0.00494018,0.00757585,1446
132,130,1592.65,0.187582,0.0629551,0.0995946,1593
246,207,1181.16,0.438194,0.164964,0.241801,1182
258,286,755.851,0.0784707,0.0281464,0.0422399,756
129,142,269.919,0.042313,0.0156766,0.0234425,270
121,202,998.947,0.0297276,0.00879452,0.0145325,999
147,152,427.859,0.0732802,0.026923,0.0403454,428
116,116,880.98,0.530584,0.19787,0.291567,882
67,256,577.967,0.0162938,0.00689668,0.00966012,578
285,228,830.934,3.09989,1.19663,1.76961,837
271,280,1030.76,0.122105,0.0463621,0.0696998,1031
106,202,1830.98,0.0127877,0.00429281,0.00676732,1831
269,83,447.965,0.0181342,0.00653613,0.0101529,448
129,156,260.904,0.0496295,0.018547,0.027718,261
198,409,831.991,0.00468036,0.00177616,0.00265419,832
293,124,831.873,0.0628931,0.0265618,0.0379357,832
275,92,1759.92,0.0429534,0.0158048,0.0239876,1760
162,124,873.586,0.733036,0.269757,0.410782,875
249,156,202.969,0.0156975,0.00605868,0.00904141,203
101,202,3075.91,0.0436747,0.0178342,0.0250157,3076
243,251,316.847,0.0782663,0.0295087,0.0449202,317
116,294,113.997,0.00151842,0.0004334,0.000685547,114
73,122,350.914,0.0430474,0.017167,0.0256943,351
181,60,411.067,1.49947,0.57502,0.858367,414
108,209,2123.92,0.0373173,0.0166051,0.0227985,2124
109,73,356.106,0.975716,0.362311,0.555867,358
215,138,1000.69,0.149442,0.0654419,0.0908047,1001
266,201,4935.12,2.48066,0.970428,1.42982,4940
203,279,164.983,0.00841671,0.0037666,0.00510938,165
291,170,334.579,0.206128,0.0869238,0.127727,335
252,139,780.877,0.0638706,0.0233137,0.0357893,781
72,72,2089.36,0.335919,0.118744,0.183999,2090
291,210,5341.64,24.0331,9.42137,13.9052,5389
147,235,361.971,0.0149668,0.00543348,0.00820445,362
240,94,584.878,0.0590661,0.0259671,0.0373829,585
192,115,433.498,0.266358,0.0943959,0.141628,434
275,218,10070.5,12.0328,4.58416,6.8354,10094
133,113,410.83,0.595345,0.229187,0.345394,412
242,146,1037.78,0.117786,0.0406707,0.0644922,1038
115,210,1526.94,0.032142,0.0089812,0.0142437,1527
190,416,394.992,0.00381254,0.00149098,0.00220992,395
108,246,579.976,0.0123035,0.00496271,0.00718265,580
143,48,1671.95,2.14886,0.746261,1.15098,1676
253,179,1788.23,0.392033,0.151718,0.229113,1789
84,152,503.942,0.0319901,0.0100453,0.0159948,504
119,255,743.961,0.0196469,0.0075613,0.01151,744
147,43,20964.9,39.4024,14.5814,22.1006,21041
221,219,438.871,0.0667324,0.024821,0.0370905,439
176,211,1170.89,0.0567919,0.0225656,0.0330831,1171
152,318,255.994,0.0031053,0.00129274,0.00185123,256
257,294,3678.58,0.222969,0.078584,0.122482,3679
132,131,501.931,0.0378826,0.011956,0.0193846,502
29,43,310.91,0.0441844,0.019156,0.0267402,311
192,215,578.944,0.0295149,0.0100552,0.0159872,579
297,156,1101.52,0.243478,0.0942477,0.139241,1102
168,145,450.743,0.12902,0.050488,0.077355,451
73,285,80.9958,0.00197552,0.000911544,0.00126497,81
279,209,32205.4,16.1292,5.70395,8.80558,32236
119,23,338.733,0.144359,0.0485105,0.0741714,339
35,281,990.952,0.023042,0.010709,0.0143042,991
144,302,2741.93,0.0336503,0.0136066,0.0201184,2742
293,206,5223.41,20.0663,7.86692,11.6534,5263
112,56,709.243,1.92986,0.737284,1.09015,713
203,289,210.982,0.00939618,0.00347057,0.00516274,211
283,90,2111.91,0.0452174,0.0164419,0.0253395,2112
225,131,4059.51,0.248922,0.0963303,0.141063,4060
126,304,166.991,0.00409508,0.00248593,0.00285168,167
284,143,956.732,0.136374,0.0532631,0.077953,957
239,419,1015.99,0.00356427,0.00122629,0.00195242,1016
185,177,336.938,0.030699,0.0128118,0.0183903,337
192,202,703.866,0.0667474,0.0271116,0.0401159,704
170,274,4079.76,0.122926,0.045308,0.0683619,4080
166,300,464.947,0.028646,0.00964795,0.0151432,465
173,111,401.849,0.596648,0.219143,0.334925,403
259,234,358.533,0.241046,0.0917354,0.134075,359
246,166,623.856,0.0746883,0.0273097,0.0424322,624
105,212,1875.92,0.0421269,0.0167986,0.0246323,1876
234,144,449.915,0.0431783,0.0169371,0.0251523,450
259,275,639.787,0.109665,0.0402535,0.0633416,640
96,248,520.975,0.0122962,0.00494466,0.00728409,521
199,259,350.958,0.0221489,0.00774001,0.0121998,351
88,142,334.91,0.0472393,0.0155564,0.0271082,335
135,96,477.233,3.82633,1.6057,2.33505,485
92,95,485.411,0.311617,0.110387,0.16706,486
224,203,243.915,0.0432351,0.0166268,0.0253655,244
37,217,412.98,0.0103709,0.00360894,0.00561892,413
172,267,177.981,0.00973215,0.00381448,0.00585619,178
168,103,396.726,1.63553,0.663998,0.974381,400
293,212,3550.28,53.8547,22.4229,32.4393,3659
74,131,725.935,0.0366151,0.0110866,0.017698,726
54,102,511.926,0.0354067,0.0159239,0.0227317,512
176,384,93.9992,0.000470286,0.000114382,0.000191183,94
297,215,2694.88,168.473,97.4626,121.186,3082
221,405,674.995,0.00325341,0.000740081,0.00140806,675
209,267,337.957,0.0224357,0.00781878,0.0122708,338
244,91,852.784,0.109599,0.0425634,0.0637721,853
150,306,635.984,0.00832338,0.00316065,0.00458415,636
113,103,353.013,0.510232,0.186641,0.290382,354
270,266,4917.79,0.655918,0.213872,0.342473,4919
199,74,300.447,0.28832,0.104593,0.159982,301
117,183,524.93,0.0356375,0.0139632,0.0203717,525
237,86,2124.85,0.0769293,0.027091,0.0422602,2125
196,217,248.971,0.0153718,0.00542382,0.00856685,249
252,278,461.876,0.0637744,0.0243233,0.035961,462
176,168,201.948,0.0291508,0.00900096,0.0138399,202
58,212,260.968,0.016443,0.00569484,0.00962804,261
67,5,1052.78,0.114234,0.0395072,0.0623938,1053
102,205,148.994,0.00359315,0.0011949,0.00167011,149
208,183,164.949,0.0262792,0.0104161,0.0142077,165
287,202,5021.79,3.23109,1.18765,1.79415,5028
153,179,175.97,0.0157572,0.00553414,0.00877294,176
256,262,762.571,0.222146,0.081428,0.125287,763
288,215,2335.61,7.43042,2.76245,4.19265,2350
306,169,6760.12,0.996138,0.345635,0.536263,6762
117,87,472.233,1.93197,0.733504,1.1012,476
165,44,4342.6,16.1122,6.10908,9.18323,4374
82,102,514.79,0.112804,0.0380122,0.0593898,515
194,282,245.976,0.0125403,0.00468917,0.00715771,246
120,50,1043.72,2.73497,1.00698,1.54189,1049
232,102,199.946,0.026746,0.0107887,0.0159667,200
103,70,347.927,0.556877,0.204108,0.311773,349
63,135,348.955,0.0245308,0.00824337,0.0125141,349
220,88,745.627,0.188177,0.073556,0.111229,746
111,142,962.736,0.134648,0.0517327,0.0776293,963
181,164,692.861,0.0738027,0.0251866,0.039622,693
118,220,499.98,0.0101398,0.00379107,0.0056485,500
290,204,1407.81,1.64398,0.611958,0.929186,1411
196,123,1149.29,0.36462,0.136088,0.207882,1150
249,274,402.889,0.0561432,0.0224426,0.0328986,403
56,298,134.997,0.00173469,0.000615132,0.000941891,135
208,194,1230.75,0.130025,0.0465896,0.0733728,1231
96,108,269.783,0.112461,0.0411351,0.0633755,270
277,264,625.642,0.188879,0.067393,0.101552,626
175,104,542.362,1.36325,0.503998,0.771198,545
275,101,806.949,0.0266562,0.00961001,0.0149694,807
124,156,1088.66,0.162889,0.0729734,0.0998038,1089
205,175,255.936,0.0336946,0.0125116,0.0178566,256
80,22,501.82,0.0980549,0.0325865,0.0497613,502
74,24,3224.56,0.236888,0.0781673,0.12463,3225
91,17,343.878,0.0657128,0.0215506,0.0344638,344
220,415,1183.99,0.00678529,0.00250896,0.00386473,1184
122,171,606.869,0.0669587,0.0259997,0.0379128,607
63,273,809.942,0.0308093,0.00981318,0.0174701,810
226,302,1562.8,0.0959183,0.0423779,0.0586974,1563
189,67,225.952,0.527966,0.208346,0.311774,227
274,180,340.532,0.231746,0.0965693,0.139583,341
233,148,1269.79,0.10814,0.0388298,0.0599706,1270
62,80,988.817,0.0949517,0.034938,0.0527911,989
225,98,432.869,0.0678562,0.0247482,0.0381694,433
288,229,1151.81,5.16403,2.02284,2.99954,1162
123,148,953.742,0.132153,0.050229,0.0759162,954
209,407,3395.97,0.0148196,0.00489558,0.00799794,3396
187,122,498.593,0.208375,0.0787709,0.119713,499
213,212,228.947,0.0267663,0.0109663,0.0156003,229
195,390,3476.97,0.0126098,0.00536262,0.00752862,3477
262,169,467.706,0.148261,0.0600562,0.0855505,468
132,21,575.381,0.329633,0.111852,0.177418,576
261,114,939.892,0.0546878,0.0211689,0.0323161,940
142,46,1194.23,0.9404,0.322537,0.503393,1196
214,292,299.974,0.0130448,0.00547792,0.0078299,300
90,208,762.906,0.0481417,0.017942,0.0280385,763
267,229,1157.41,1.32663,0.505629,0.761019,1160
239,237,277.815,0.0938109,0.0370592,0.0541963,278
127,98,4222.55,15.5718,5.97874,8.90107,4253
224,231,358.894,0.0534114,0.0211797,0.0311421,359
188,127,516.69,0.165282,0.0561633,0.0884373,517
96,300,612.992,0.00420151,0.00157165,0.0023859,613
112,178,454.917,0.0400998,0.0176827,0.0250108,455
134,39,1651.5,2.32629,0.868081,1.3037,1656
54,68,881.803,0.101649,0.0369974,0.0582922,882
193,212,3087.74,0.138904,0.045596,0.0727209,3088
201,147,311.905,0.0482505,0.0186126,0.0280451,312
292,129,3684.52,0.242928,0.0963457,0.141205,3685
128,184,536.915,0.043009,0.0163635,0.025137,537
85,174,258.962,0.0199194,0.00686416,0.0110253,259
150,31,538.394,0.817979,0.31783,0.470666,540
246,262,441.843,0.0840606,0.0286833,0.0445948,442
141,125,2233.54,1.28482,0.465282,0.706323,2236
45,215,424.97,0.0153692,0.00588848,0.00891436,425
126,203,5469.77,0.123318,0.042555,0.0682587,5470
176,182,554.924,0.0397449,0.0139804,0.02193,555
284,208,2653.45,1.83791,0.681578,1.03489,2657
234,171,265.942,0.0286219,0.0120668,0.0168294,266
201,137,510.829,0.08808,0.0332757,0.0499686,511
286,204,2711.25,1.43479,0.518102,0.794266,2714
148,174,460.908,0.0473978,0.017703,0.0268878,461
292,212,2419.96,24.0301,9.74879,14.2617,2468
254,260,401.769,0.115789,0.0463798,0.068704,402
274,163,135.876,0.0631501,0.0255461,0.0349442,136
125,250,414.979,0.0105752,0.00441301,0.00627327,415
291,284,1373.73,0.13545,0.0520424,0.0775775,1374
202,294,1552.86,0.0681805,0.0279946,0.0404352,1553
217,148,238.938,0.0345743,0.0113103,0.0163401,239
86,122,1161.62,0.193297,0.0723861,0.109497,1162
138,279,537.983,0.00891929,0.00341401,0.0050891,538
190,152,461.855,0.073847,0.0296985,0.0417042,462
295,214,2630.25,96.0407,46.6506,63.0591,2836
169,48,1032.75,4.20694,1.62574,2.42189,1041
39,77,140.968,0.0177927,0.00535699,0.00884852,141
121,150,223.943,0.0293983,0.0113017,0.0167727,224
92,150,247.963,0.019303,0.0068482,0.010695,248
172,244,1272.85,0.0796085,0.027208,0.0454173,1273
189,233,2673.74,0.144802,0.0454118,0.072121,2674
292,204,2483.82,3.73842,1.36562,2.07785,2491
261,273,508.804,0.0996129,0.0376948,0.0587645,509
199,289,290.975,0.0127948,0.0047201,0.0071646,291
119,130,860.657,0.176641,0.0662923,0.0998797,861
300,200,3316.83,6.66718,2.6296,3.86917,3330
136,204,328.982,0.00989372,0.00332955,0.00523671,329
234,92,1014.85,0.0770704,0.029479,0.0438916,1015
95,250,422.979,0.0103978,0.00428568,0.00631067,423
128,46,2331.24,5.51327,2.09494,3.14729,2342
191,388,11397.9,0.0329611,0.013183,0.0191533,11398
253,184,1944.28,0.373001,0.1393,0.208746,1945
124,241,567.96,0.0184548,0.00930709,0.0121382,568
223,290,527.931,0.0336532,0.0147012,0.0204719,528
229,187,7137.15,0.457393,0.152886,0.24313,7138
230,266,630.865,0.0718517,0.0247433,0.0380003,631
62,5,227.95,0.0262103,0.00922921,0.0141541,228
205,112,371.683,0.162084,0.0603591,0.0948303,372
102,286,235.996,0.00183017,0.000686823,0.00104914,236
288,285,1280.75,0.126389,0.0500227,0.0730064,1281
114,49,476.263,0.900802,0.334335,0.502153,478
153,84,470.607,20.6473,10.7388,14.0069,516
267,282,1049.73,0.140591,0.0494313,0.080244,1050
256,228,630.226,0.40241,0.148197,0.223167,631
163,228,367.97,0.0156641,0.00548255,0.00848927,368
214,259,322.935,0.0338943,0.012081,0.0185356,323
243,152,4785.51,0.259482,0.0906006,0.140596,4786
288,201,5748.09,4.60985,1.71406,2.58932,5757
292,204,2691.46,3.94241,1.41509,2.18201,2699
144,46,1473.02,1.58324,0.544952,0.854365,1476
252,158,1636.63,0.193216,0.0722777,0.10937,1637
113,109,295.492,0.262915,0.0969851,0.148422,296
19,76,1622.83,0.0928957,0.0298304,0.0477181,1623
64,233,219.978,0.0111843,0.0044131,0.00635463,220
291,213,3406.45,25.3839,9.6863,14.4838,3456
122,205,1295.93,0.0410076,0.0114732,0.0171935,1296
40,255,209.99,0.00501234,0.00192732,0.00287029,210
236,240,311.834,0.0851425,0.0329758,0.0483714,312
63,254,530.97,0.015093,0.00622279,0.0089486,531
95,115,415.702,0.146056,0.0622846,0.0900491,416
32,78,283.953,0.0248768,0.00872263,0.0134184,284
188,172,377.926,0.0382765,0.0143489,0.0217985,378
171,57,250.592,1.71229,0.686747,1.00935,254
67,38,225.86,0.0682188,0.0299566,0.0418212,226
301,188,5972.77,3.72688,1.39297,2.1088,5980
236,220,863.554,0.227101,0.0885486,0.13068,864
139,364,89.9986,0.0007485,0.000251516,0.000400631,90
291,217,4917.69,50.6779,20.0609,29.5761,5018
178,281,291.977,0.0118823,0.00411767,0.00650196,292
182,367,1070.98,0.0106655,0.00163744,0.00328158,1071
290,212,3454.3,13.8017,5.12083,7.77618,3481
224,301,903.885,0.0559651,0.0243564,0.0341925,904
166,225,259.979,0.0113523,0.00359239,0.00584829,260
164,192,444.904,0.0474366,0.0192858,0.0292647,445
215,155,268.941,0.0299705,0.0117518,0.0174298,269
77,221,263.961,0.0186459,0.00814925,0.0120759,264
268,272,1035.55,0.243067,0.0777799,0.125619,1036
291,205,1610.49,2.34023,0.859434,1.31436,1615
186,182,257.94,0.0357413,0.00993987,0.0147204,258
131,205,468.977,0.0122027,0.00421525,0.0067381,469
38,222,214.99,0.00514368,0.00189318,0.00285804,215
278,274,2228.39,0.321686,0.115388,0.175894,2229
65,31,754.524,0.22891,0.104716,0.142724,755
84,142,200.963,0.0208715,0.00629006,0.0102202,201
154,42,6483.78,21.0104,8.13238,12.0808,6525
82,117,544.834,0.0843195,0.0331599,0.0485827,545
123,15,410.74,0.134046,0.0499392,0.0761205,411
206,170,226.947,0.0281411,0.00992908,0.0150591,227
301,156,410.808,0.0965666,0.0385461,0.0569309,411
164,111,2404.06,2.62616,0.908194,1.40977,2409
194,98,5558.06,2.6063,0.9118,1.42614,5563
130,305,196.981,0.00890177,0.00333279,0.00629706,197
269,179,765.109,0.452411,0.173827,0.264497,766
131,133,962.868,0.0693065,0.0245037,0.0379999,963
274,96,1778.93,0.0396364,0.013751,0.0215076,1779
291,209,6957.11,24.0115,9.15626,13.7203,7004
136,112,1410.81,2.16807,0.806077,1.21306,1415
268,198,4687.46,2.30653,0.901074,1.33361,4692
62,116,1870.78,0.117275,0.0419269,0.0650835,1871
168,256,1035.92,0.0418427,0.0159363,0.0240775,1036
277,103,641.947,0.0261025,0.010761,0.0159306,642
259,199,784.473,0.26827,0.103683,0.155213,785
298,200,2677.57,4.34121,1.62979,2.45523,2686
86,39,217.762,0.118174,0.04881,0.0708158,218
134,227,228.986,0.00744804,0.00261719,0.00409008,229
199,58,361.06,0.475911,0.18642,0.277247,362
264,137,1000.82,0.0892869,0.0360524,0.0522412,1001
94,64,512.94,0.545068,0.205594,0.309446,514
243,262,2220.33,0.355944,0.123543,0.1919,2221
127,231,362.979,0.0107779,0.00412689,0.00629522,363
184,151,381.89,0.0578965,0.0208108,0.0310945,382
283,210,3619.46,2.87579,1.05956,1.60616,3625
260,141,437.914,0.0514739,0.0136076,0.0211785,438
242,273,4004.1,0.461823,0.173298,0.260926,4005
221,122,597.824,0.0861304,0.0378937,0.052399,598
285,202,1536.47,0.789825,0.294567,0.448342,1538
218,435,719.986,0.00630561,0.00307584,0.0041254,720
81,228,516.961,0.0199104,0.00792765,0.0115954,517
122,29,4485.21,2.02177,0.692204,1.08031,4489
